title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Knowledge-informed policy structuring for multi-agent collaboration using language models,Y Ma; G Cai; F Guo; Z Fang; X Wang,2025,Journal of Computer …,introduces a large language model )( L as a strategy guidance module to provide cross-agent  collaboration strategy prompts at each training stage. The language model receives the,https://mfacademia.org/index.php/jcssa/article/view/227,https://mfacademia.org/index.php/jcssa/article/download/227/197,14,"/scholar?cites=6336347056769069303&as_sdt=5,33&sciodt=0,33&hl=en"
"Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead",J He; C Treude; D Lo,2025,ACM Transactions on Software Engineering and …,This phase delves into both the internal dynamics among agents and the role of external  human  and LLM-based agents? (2) How can we quantify the impact of agent collaboration on,https://dl.acm.org/doi/abs/10.1145/3712003,https://dl.acm.org/doi/full/10.1145/3712003,319,"/scholar?cites=11843425368098675410&as_sdt=5,33&sciodt=0,33&hl=en"
Communication and verification in llm agents towards collaboration under information asymmetry,R Peng; Z Ma; A Pang; S Li; Z Xi-Jia; Y Yu,2025,arXiv preprint arXiv …,"While Large Language Model (LLM) agents are often approached from the  LLM agents  in task collaboration, particularly under the condition of information asymmetry, where agents",https://arxiv.org/abs/2510.25595,https://arxiv.org/pdf/2510.25595,1,"/scholar?cites=10494882501096897533&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-Coordination: Developing Coordinating Agents with Large Language Models,S Agashe,2023,NA,We compare the performance of LLM Agents (w. GPT-4) with  We pair LLM-Co agents with  proxy human agents to test the agents’ robustness to partners. We observe that LLM agents,https://search.proquest.com/openview/bbe73eebeae46436bcf307030e7561ef/1?pq-origsite=gscholar&cbl=18750&diss=y,https://escholarship.org/content/qt4rm2z5w5/qt4rm2z5w5.pdf,1,"/scholar?cites=12218528841614679643&as_sdt=5,33&sciodt=0,33&hl=en"
Traineragent: Customizable and efficient model training through llm-powered multi-agent system,H Li; H Jiang; T Zhang; Z Yu; A Yin; H Cheng,2023,arXiv preprint arXiv …,", facilitated by the integration of LLM-powered analysis, decision-making, and execution  capabilities, as well as the collaboration among four agents. We anticipate that our work will",https://arxiv.org/abs/2311.06622,https://arxiv.org/pdf/2311.06622,20,"/scholar?cites=3268738111448654981&as_sdt=5,33&sciodt=0,33&hl=en"
The role of social learning and collective norm formation in fostering cooperation in llm multi-agent systems,P Gupta; Q Zhong; H Yakura; T Eisenmann,2025,arXiv preprint arXiv …,"We discuss the adjustments made for LLM agents as we discuss different modules.  under  altruistic, mixed, and selfish compositions, we now evaluate an artificial society of LLM agents",https://arxiv.org/abs/2510.14401,https://arxiv.org/pdf/2510.14401?,4,"/scholar?cites=17494763165462313922&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-agent collaboration in incident response with large language models,Z Liu,2024,arXiv preprint arXiv:2412.00652,as intelligent agents offers a novel approach to enhancing collaboration and efficiency in IR  scenarios. This paper explores the application of LLM-based multiagent collaboration using,https://arxiv.org/abs/2412.00652,https://arxiv.org/pdf/2412.00652,14,"/scholar?cites=1136947458903923060&as_sdt=5,33&sciodt=0,33&hl=en"
Smart-llm: Smart multi-agent robot task planning using large language models,SS Kannan; VLN Venkatesh,2024,2024 IEEE/RSJ …,"of multi-agent systems, progress has been made in enhancing agent cooperation with the   Following the initial few-shot LLM prompting, we provide the LLM with various pieces of",https://ieeexplore.ieee.org/abstract/document/10802322/,https://arxiv.org/pdf/2309.10062,369,"/scholar?cites=6697108159615206535&as_sdt=5,33&sciodt=0,33&hl=en"
Beyond self-talk: A communication-centric survey of llm-based multi-agent systems,B Yan; Z Zhou; L Zhang; L Zhang; Z Zhou,2025,arXiv preprint arXiv …,"and functionalities of LLM-based agents. An LLM-based agent typically consists of three key   goals that decide why agents communicate, where cooperation, competition, or a mixture of",https://arxiv.org/abs/2502.14321,https://arxiv.org/pdf/2502.14321,82,"/scholar?cites=17442279443176846074&as_sdt=5,33&sciodt=0,33&hl=en"
Multiagentesc: A llm-based multi-agent collaboration framework for emotional support conversation,Y Xu; J Hu; Z Zhao; Z Duan; X Sun,2025,Proceedings of the 2025 …,"a multiagent collaboration  collaboration among specialized agents, with each agent  focusing on a specific aspect so that agent cooperation mechanisms can further refine the LLM’s",https://aclanthology.org/2025.emnlp-main.232/,https://aclanthology.org/2025.emnlp-main.232.pdf,6,"/scholar?cites=9951758799150014699&as_sdt=5,33&sciodt=0,33&hl=en"
"Many Minds, One Path: LLM-Augmented Consensus Decision for Distributed Control in Multi-Agent Collaborative Stable Scenarios",Z Yu; Z Liu; T Ren; C Wang; J Wang,2026,Proceedings of the AAAI …,"long-horizon stability in distributed multiagent collaboration, we propose a novel framework  named LLMASC, which integrates semantic perception, consensusdriven coordination, and",https://ojs.aaai.org/index.php/AAAI/article/view/40026,https://ojs.aaai.org/index.php/AAAI/article/download/40026/43987,0,
Adaptive Theory of Mind for LLM-based Multi-Agent Coordination,C Mu; Y Zeng; Q Zhang; K Shao; C Chu,2026,Proceedings of the …,"A-ToM agent. Furthermore, we discuss the generalizability of our A-ToM to non-LLM-based  agents,  has a significant impact on coordination between LLM-based agents by experiments.",https://ojs.aaai.org/index.php/AAAI/article/view/40204,https://ojs.aaai.org/index.php/AAAI/article/view/40204/44165,0,
Multi-agent autonomous driving systems with large language models: A survey of recent advances,Y Wu; D Li; Y Chen; R Jiang; HP Zou,2025,arXiv preprint arXiv …,in LLMbased multi-agent ADSs leverage languagedriven communication and coordination  to enhance inter-agent collaboration of existing LLM-based methods based on different agent,https://arxiv.org/abs/2502.16804,https://arxiv.org/pdf/2502.16804,22,"/scholar?cites=5245243055490003305&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-powered multi-agent system for automated crypto portfolio management,Y Luo; Y Feng; J Xu; P Tasca; Y Liu,2025,arXiv preprint arXiv:2501.00826,"collaboration between multiple LLM-based agents to derive final comprehensive solutions,  with each agent  problems, offering new possibilities for agent-based investment solutions. Al",https://arxiv.org/abs/2501.00826,https://arxiv.org/pdf/2501.00826?,32,"/scholar?cites=3137303438143292513&as_sdt=5,33&sciodt=0,33&hl=en"
Battleagentbench: A benchmark for evaluating cooperation and competition capabilities of language models in multi-agent systems,W Wang; D Zhang; T Feng; B Wang; J Tang,2024,arXiv preprint arXiv …,"This work introduces the BattleAgentBench, a benchmark for LLM-based multi-agent  collaboration and competition evaluation, which defines seven sub-stages of three varying difficulty",https://arxiv.org/abs/2408.15971,https://arxiv.org/pdf/2408.15971?,29,"/scholar?cites=16429917575911982154&as_sdt=5,33&sciodt=0,33&hl=en"
Building cooperative embodied agents modularly with large language models,H Zhang; W Du; J Shan; Q Zhou; Y Du,2023,arXiv preprint arXiv …,"In this work, we address challenging multi-agent cooperation problems with decentralized  control, raw sensory  (b) The LLM counts the number of the remaining target objects wrong.",https://arxiv.org/abs/2307.02485,https://arxiv.org/pdf/2307.02485,478,"/scholar?cites=1624045542134367526&as_sdt=5,33&sciodt=0,33&hl=en"
"A Taxonomy of Hierarchical Multi-Agent Systems: Design Patterns, Coordination Mechanisms, and Industrial Applications",DJ Moore,2025,arXiv preprint arXiv:2508.12683,"populations, and assessing whether learningbased agents such as large language   coordination mechanisms with modern reinforcement learning and large language model agents.",https://arxiv.org/abs/2508.12683,https://arxiv.org/pdf/2508.12683,8,"/scholar?cites=17548417436934060038&as_sdt=5,33&sciodt=0,33&hl=en"
Cross-Task Experiential Learning on LLM-based Multi-Agent Collaboration,Y Li; C Qian; Y Xia; R Shi; Y Dang; Z Xie; Z You,2025,arXiv preprint arXiv …,"In this paper, we introduce MAEL, a novel multi-agent collaboration framework that bridges   retrieval mechanism for adaptive agent collaboration. In MAEL, the agents reside on an",https://arxiv.org/abs/2505.23187,https://arxiv.org/pdf/2505.23187?,3,"/scholar?cites=18275868052706899910&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-collab: a framework for enhancing task planning via chain-of-thought and multi-agent collaboration,H Cao; R Ma; Y Zhai; J Shen,2024,Applied Computing and Intelligence,"Through comparative analysis, we found that the LLMCollab model, through agent collaboration,  could correct some complex logical relationships, but it has limitations in understanding",https://www.aimspress.com/aimspress-data/aci/2024/2/PDF/aci-04-02-019.pdf,https://www.aimspress.com/aimspress-data/aci/2024/2/PDF/aci-04-02-019.pdf,8,"/scholar?cites=3488156935027745854&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based multi-agent systems: Techniques and business perspectives,Y Yang; Q Peng; J Wang; Y Wen; W Zhang,2024,arXiv preprint arXiv …,"According to the form of agent coordination in training and execution, MARL methods  can be divided into three major categories, namely i) centralized training with centralized",https://arxiv.org/abs/2411.14033,https://arxiv.org/pdf/2411.14033?,52,"/scholar?cites=13319848428665112776&as_sdt=5,33&sciodt=0,33&hl=en"
Ccma: A framework for cascading cooperative multi-agent in autonomous driving merging using large language models,M Zhang; Z Fang; T Wang; S Lu; X Wang,2025,Expert Systems with …,"introduce the Cascading Cooperative Multi-agent (CCMA)  multi-level cooperation across  diverse multi-agent driving tasks,  , a fine-tuned LLM for regional cooperation, a reward function",https://www.sciencedirect.com/science/article/pii/S0957417425013399,,30,"/scholar?cites=6878667346271171561&as_sdt=5,33&sciodt=0,33&hl=en"
Red-teaming llm multi-agent systems via communication attacks,P He; Y Lin; S Dong; H Xu; Y Xing,2025,Findings of the …,"Language Model-based Multi-Agent Systems (LLM-MAS) have revolutionized complex  problem-solving capability by enabling sophisticated agent collaboration  for agent coordination,",https://aclanthology.org/2025.findings-acl.349/,https://aclanthology.org/2025.findings-acl.349.pdf,68,"/scholar?cites=4575843784399184237&as_sdt=5,33&sciodt=0,33&hl=en"
AgentInit: Initializing LLM-based Multi-Agent Systems via Diversity and Expertise Orchestration for Effective and Efficient Collaboration,C Tian; Y Wang; X Liu; Z Wang; L Ding,2025,Findings of the …,"evaluation and collaboration. To this end, we construct a set of candidate agents Acandidate  based  2024a), we introduce a Planner Agent Gp and an Observer Agent Go, which interact",https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.636.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.636.pdf,1,"/scholar?cites=14911595879843649794&as_sdt=5,33&sciodt=0,33&hl=en"
Static network structure cannot stabilize cooperation among large language model agents,J Han; B Battu; I Romić; T Rahwan; P Holme,2025,Plos one,"We study the capabilities of LLM agents, as of 2024, in the context of networked social  dilemmas [5,20,22]. These stylized situations are designed to explore how humans prioritize",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0320094,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0320094,5,"/scholar?cites=2639012109217794100&as_sdt=5,33&sciodt=0,33&hl=en"
Proagent: building proactive cooperative agents with large language models,C Zhang; K Yang; S Hu; Z Wang; G Li; Y Sun,2024,Proceedings of the …,"In this work, we propose ProAgent, a proactive LLM-based agent framework, with the  primary objective of addressing the multi-agent coordination predicament. By leveraging the",https://ojs.aaai.org/index.php/AAAI/article/view/29710,https://ojs.aaai.org/index.php/AAAI/article/download/29710/31219,159,"/scholar?cites=18357060833705178069&as_sdt=5,33&sciodt=0,33&hl=en"
Beyond frameworks: Unpacking collaboration strategies in multi-agent systems,H Wang; S Zhao; J Wang; Z Qiang,2025,Proceedings of the 63rd …,"In our experimental framework, we seek to evaluate whether LLMbased multi-agents can  accurately tackle problems by leveraging specific contextual information from",https://aclanthology.org/2025.acl-long.1037/,https://aclanthology.org/2025.acl-long.1037.pdf,8,"/scholar?cites=1171787444027082123&as_sdt=5,33&sciodt=0,33&hl=en"
"Cooperation, competition, and maliciousness: Llm-stakeholders interactive negotiation",S Abdelnabi; A Gomaa; S Sivaprasad,2024,Advances in …,"Our findings and the general trend still hold (eg, LLM agents, using powerful models, are  better than random chance and show good performance in metrics such as arithmetic",https://proceedings.neurips.cc/paper_files/paper/2024/hash/984dd3db213db2d1454a163b65b84d08-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/984dd3db213db2d1454a163b65b84d08-Paper-Datasets_and_Benchmarks_Track.pdf,105,"/scholar?cites=15997147703833261131&as_sdt=5,33&sciodt=0,33&hl=en"
Distributed multi-agent coordination using multi-modal foundation models,S Mahmud; DB Goldfajn; S Zilberstein,2025,arXiv preprint arXiv:2501.14189,"agent can be considered a sequential decision-making agent; in our framework, it specifically  decides on algorithmic steps to simulate distributed  A1 agents make one LLM query per",https://arxiv.org/abs/2501.14189,https://arxiv.org/pdf/2501.14189?,2,"/scholar?cites=6350764265889475286&as_sdt=5,33&sciodt=0,33&hl=en"
"A survey of multi-ai agent collaboration: Theories, technologies and applications",X Zhang; X Dong; Y Wang; D Zhang,2025,Proceedings of the 2nd …,"As an important application of large language model(LLM), artificial intelligence agent(AI  Agent) have the ability to autonomously perceive, understand, plan, memory, act, and use tools",https://dl.acm.org/doi/abs/10.1145/3745238.3745531,https://dl.acm.org/doi/full/10.1145/3745238.3745531,17,"/scholar?cites=5075481507775419155&as_sdt=5,33&sciodt=0,33&hl=en"
