title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
"Attack the messages, not the agents: A multi-round adaptive stealthy tampering framework for llm-mas",B Yan; X Zhang; Z Zhou; C Li; R Zeng; Y Qi,2026.0,Proceedings of the …,Large language model-based multi-agent systems (LLMMAS) effectively accomplish complex  and dynamic tasks through inter-agent communication LLM-MAS either compromise agent,https://ojs.aaai.org/index.php/AAAI/article/view/40224,https://ojs.aaai.org/index.php/AAAI/article/download/40224/44185,6,"/scholar?cites=4887314396177329161&as_sdt=5,33&sciodt=0,33&hl=en","Attack the messages, not the agents: A multi-round adaptive stealthy tampering framework for llm-mas","Large language model-based multi-agent systems (LLM-MAS) effectively accomplish complex and dynamic tasks through inter-agent communication, but this reliance introduces substantial safety vulnerabilities. Existing attack methods targeting LLM-MAS either compromise agent internals or rely on direct and overt persuasion, which limit their effectiveness, adaptability, and stealthiness. In this paper, we propose MAST, a Multi-round Adaptive Stealthy Tampering framework designed to exploit communication vulnerabilities within the system. MAST integrates Monte Carlo Tree Search with Direct Preference Optimization to train an attack policy model that adaptively generates effective multi-round tampering strategies. Furthermore, to preserve stealthiness, we impose dual semantic and embedding similarity constraints during the tampering process. Comprehensive experiments across diverse tasks, communication architectures, and LLMs demonstrate that MAST consistently achieves high attack success rates while significantly enhancing stealthiness compared to baselines. These findings highlight the effectiveness, stealthiness, and adaptability of MAST, underscoring the need for robust communication safeguards in LLM-MAS.",10.1609/aaai.v40i35.40224,Crossref,found
Llm based multi-agent generation of semi-structured documents from semantic templates in the public administration domain,E Musumeci; M Brienza; V Suriani; D Nardi,2024.0,… -Computer Interaction,"Interaction between the agents, which is conversational in nature, can include direct  interaction  We present a workflow and interaction framework for the LLM-assisted multi-agent",https://link.springer.com/chapter/10.1007/978-3-031-60615-1_7,https://arxiv.org/pdf/2402.14871,35,"/scholar?cites=5664285517937280575&as_sdt=5,33&sciodt=0,33&hl=en",Llm based multi-agent generation of semi-structured documents from semantic templates in the public administration domain,,,,skipped
War and peace (waragent): Large language model-based multi-agent simulation of world wars,W Hua; L Fan; L Li; K Mei; J Ji; Y Ge; L Hemphill,2023.0,arXiv preprint arXiv …,"The section then shifts to explore the mechanisms of information exchange within the MAS,  particularly focusing on (1) Agent-Secretary interaction and (2) Agent-Agent interaction. This",https://arxiv.org/abs/2311.17227,https://arxiv.org/pdf/2311.17227,191,"/scholar?cites=3598519753107761968&as_sdt=5,33&sciodt=0,33&hl=en",War and peace (waragent): Large language model-based multi-agent simulation of world wars,,,,skipped
AgentGen: Enhancing Planning Abilities for Large Language Model based Agent via Environment and Task Generation,M Hu; P Zhao; C Xu; Q Sun; JG Lou; Q Lin,2025.0,Proceedings of the 31st …,"Furthermore, planning ability is a crucial component of an LLM-based agent, involving  interaction  abilities of LLM-based agents through instruction tuning, referred to as agent training.",https://dl.acm.org/doi/abs/10.1145/3690624.3709321,https://dl.acm.org/doi/pdf/10.1145/3690624.3709321,68,"/scholar?cites=12465826572462597950&as_sdt=5,33&sciodt=0,33&hl=en",AgentGen: Enhancing Planning Abilities for Large Language Model based Agent via Environment and Task Generation,,,,skipped
MetaGPT: Meta programming for a multi-agent collaborative framework,S Hong; M Zhuge; J Chen; X Zheng,2023.0,The twelfth …,"whispers)2, after several rounds of communication, the  structured communication to formulate  the communication of agents.  attempt to regulate LLM-based multi-agent frameworks. See",https://openreview.net/forum?id=VtmBAGCN7o&utm_source=chatgpt.com,https://openreview.net/pdf?id=VtmBAGCN7o,2304,"/scholar?cites=9253729440437341878&as_sdt=5,33&sciodt=0,33&hl=en",MetaGPT: Meta programming for a multi-agent collaborative framework,,,,skipped
"Model Context Protocol (MCP): A Lightweight, Modular Framework for Tool-Augmented LLM Agents",N Nargund; AK Swain; N Behera,2025.0,2025 13th International …,"communication loops between agents, tools and controllers. We present here an overall  conception of MCP’s design philosophy, communication  Advanced LLM agents We also",https://ieeexplore.ieee.org/abstract/document/11405153/,,0,,"Model Context Protocol (MCP): A Lightweight, Modular Framework for Tool-Augmented LLM Agents",,,,skipped
ProtAgents: protein discovery via large language model multi-agent collaborations combining physics and machine learning,A Ghafarollahi; MJ Buehler,2024.0,Digital Discovery,"agents, on one hand, and their capacity in autonomous collaboration through the dynamic  LLM-based multi-agent  communication among the agents. Table 1 lists the full profile for the",https://pubs.rsc.org/en/content/articlehtml/2024/dd/d4dd00013g,https://pubs.rsc.org/en/content/articlehtml/2024/dd/d4dd00013g,157,"/scholar?cites=13800110467043355978&as_sdt=5,33&sciodt=0,33&hl=en",ProtAgents: protein discovery via large language model multi-agent collaborations combining physics and machine learning,"ProtAgents is a de novo protein design platform based on multimodal LLMs, where distinct AI agents with expertise in knowledge retrieval, protein structure analysis, physics-based simulations, and results analysis tackle tasks in a dynamic setting.",10.1039/d4dd00013g,Crossref,found
A survey on (m) llm-based gui agents,F Tang; H Xu; H Zhang; S Chen; X Wu; Y Shen,2025.0,arXiv preprint arXiv …,"Finally, the interaction module enables GUI Agents to execute planned actions within the   These interaction capabilities represent the culmination of the agent’s processing pipeline,",https://arxiv.org/abs/2504.13865,https://arxiv.org/pdf/2504.13865,41,"/scholar?cites=8686226610490188839&as_sdt=5,33&sciodt=0,33&hl=en",A survey on (m) llm-based gui agents,,,,skipped
A survey on trustworthy llm agents: Threats and countermeasures,M Yu; F Meng; X Zhou; S Wang; J Mao; L Pan,2025.0,Proceedings of the 31st …,"agents and MAS, we extend the concept of Trustworthy LLM to the emerging paradigm of  Trustworthy Agent.  Furthermore, the introduction of inter-agent communication gives rise to the",https://dl.acm.org/doi/abs/10.1145/3711896.3736561,https://dl.acm.org/doi/pdf/10.1145/3711896.3736561,115,"/scholar?cites=10432425910303948303&as_sdt=5,33&sciodt=0,33&hl=en",A survey on trustworthy llm agents: Threats and countermeasures,,,,skipped
A survey on large language model based autonomous agents,L Wang; C Ma; X Feng; Z Zhang; H Yang,2024.0,Frontiers of Computer …,"construction of LLM-based autonomous agents, proposing a  applications of LLM-based  autonomous agents in social  commonly used for LLM-based autonomous agents. Based",https://link.springer.com/article/10.1007/s11704-024-40231-1,https://link.springer.com/article/10.1007/s11704-024-40231-1,3083,"/scholar?cites=14371622504724745017&as_sdt=5,33&sciodt=0,33&hl=en",A survey on large language model based autonomous agents,"Abstract Autonomous agents have long been a research focus in academic and industry communities. Previous research often focuses on training agents with limited knowledge within isolated environments, which diverges significantly from human learning processes, and makes the agents hard to achieve human-like decisions. Recently, through the acquisition of vast amounts of Web knowledge, large language models (LLMs) have shown potential in human-level intelligence, leading to a surge in research on LLM-based autonomous agents. In this paper, we present a comprehensive survey of these studies, delivering a systematic review of LLM-based autonomous agents from a holistic perspective. We first discuss the construction of LLM-based autonomous agents, proposing a unified framework that encompasses much of previous work. Then, we present a overview of the diverse applications of LLM-based autonomous agents in social science, natural science, and engineering. Finally, we delve into the evaluation strategies commonly used for LLM-based autonomous agents. Based on the previous studies, we also present several challenges and future directions in this field.",10.1007/s11704-024-40231-1,Crossref,found
Evil geniuses: Delving into the safety of llm-based agents,Y Tian; X Yang; J Zhang; Y Dong; H Su,2023.0,arXiv preprint arXiv:2311.11855,"LLM-based agents. Our findings indicate that their safety is significantly influenced by the  interaction  number of agents, the attack success rate in LLM-based agents improves, resulting",https://arxiv.org/abs/2311.11855,https://arxiv.org/pdf/2311.11855,130,"/scholar?cites=4790374299251266578&as_sdt=5,33&sciodt=0,33&hl=en",Evil geniuses: Delving into the safety of llm-based agents,,,,skipped
Adaptive in-conversation team building for language model agents,L Song; J Liu; J Zhang; S Zhang; A Luo; S Wang,2024.0,arXiv preprint arXiv …,"can we build a team of LLM agents to solve it effectively? Our  through a novel agent design  named Captain Agent. It dynam interaction is limited to solving GAIA tasks, where the agents",https://arxiv.org/abs/2405.19425,https://arxiv.org/pdf/2405.19425?,35,"/scholar?cites=8766473121967256525&as_sdt=5,33&sciodt=0,33&hl=en",Adaptive in-conversation team building for language model agents,,,,skipped
"Multi-Agent Systems and Social Intelligence: A Comprehensive Survey on Collaboration, Communication, and Emergent Behaviors",Z Deng; X Li; Z Bi; Y Lei; J Xu; T Wang,2025.0,"Communication, and …",reinforcement learning (MARL) algorithms to the recent revolution of large language  model (LLM)-based multi-agent frameworks. We propose a unified taxonomy that categorizes,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5957495,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5957495,0,,"Multi-Agent Systems and Social Intelligence: A Comprehensive Survey on Collaboration, Communication, and Emergent Behaviors",,,,skipped
Can large language model agents simulate human trust behavior?,F Jia; Z Ye; S Lai; K Shu; J Gu; A Bibi,2024.0,Advances in neural …,"settings ranging from daily communication to economic and  Here, we investigate whether  LLM agents can simulate  First, we explore whether LLM agents manifest trust behavior in",https://proceedings.neurips.cc/paper_files/paper/2024/hash/1cb57fcf7ff3f6d37eebae5becc9ea6d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/1cb57fcf7ff3f6d37eebae5becc9ea6d-Paper-Conference.pdf,254,"/scholar?cites=12307970010199530186&as_sdt=5,33&sciodt=0,33&hl=en",Can large language model agents simulate human trust behavior?,,,,skipped
Large language model powered agents for information retrieval,A Zhang; Y Deng; Y Lin; X Chen; JR Wen,2024.0,Proceedings of the 47th …,"This tutorial provides the opportunity to arouse discussions on LLM-powered agents from  not only the IR perspective but also other perspectives, including human-computer interaction,",https://dl.acm.org/doi/abs/10.1145/3626772.3661375,https://dl.acm.org/doi/pdf/10.1145/3626772.3661375,17,"/scholar?cites=599512224784513733&as_sdt=5,33&sciodt=0,33&hl=en",Large language model powered agents for information retrieval,,,,skipped
